account_id,company_name,sector,industry,province,country,employee_count,annual_budget_multiplier,price_sensitivity,service_attachment,source,account_tier,website
ACC00512,Patagonia Infraestructura Argentina,Energía,Energy,Santa Fe,Argentina,257,1.26,0.261,0.68,public_directory,A,https://pampa-servicios-argentina.com.ar
ACC00513,Norte Tecnología Group,Minería,Mining,Catamarca,Argentina,696,1.16,0.15,0.72,public_directory,B,https://cumbre-energía-s-a.com.ar
ACC00514,Pampa Solutions Group,Construcción,Construction,Buenos Aires,Argentina,561,1.17,0.298,0.52,website_form,C,https://austral-minera-group.com.ar
ACC00515,Patagonia Servicios Group,Construcción,Construction,CABA,Argentina,470,1.03,0.293,0.52,partner_referral,A,https://sur-energía-corp.com.ar
ACC00516,Sur Infraestructura Servicios,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4261,1.19,0.189,0.75,partner_referral,B,https://cumbre-infraestructura-argentina.com.ar
ACC00517,Austral Operaciones Group,Servicios,Services,Santa Fe,Argentina,125,0.86,0.199,0.45,partner_referral,C,https://sur-servicios-s-a.com.ar
ACC00518,Patagonia Operaciones Corp.,Servicios,Services,Santa Fe,Argentina,354,0.84,0.287,0.45,public_directory,C,https://delta-energía-group.com.ar
ACC00519,Cumbre Operaciones S.A.,Servicios,Services,Córdoba,Argentina,112,1.05,0.376,0.45,industry_event,C,https://cumbre-tecnología-group.com.ar
ACC00520,Litoral Tecnología Corp.,Construcción,Construction,Mendoza,Argentina,384,1.05,0.212,0.52,partner_referral,A,https://norte-minera-corp.com.ar
ACC00521,Patagonia Industrial S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,443,1.46,0.275,0.75,partner_referral,B,https://sur-servicios-group.com.ar
ACC00522,Patagonia Oil Corp.,Construcción,Construction,Buenos Aires,Argentina,798,0.96,0.326,0.52,partner_referral,B,https://austral-logística-servicios.com.ar
ACC00523,Patagonia Operaciones Corp.,Energía,Utilities,Buenos Aires,Argentina,1842,1.3,0.2,0.68,website_form,A,https://austral-infraestructura-argentina.com.ar
ACC00524,Norte Operaciones Corp.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,1301,1.41,0.188,0.75,public_directory,B,https://cumbre-minera-corp.com.ar
ACC00525,Andes Operaciones Group,Energía,Utilities,Córdoba,Argentina,2155,1.21,0.188,0.68,industry_event,C,https://norte-logística-s-a.com.ar
ACC00526,Sur Logística Argentina,Oil & Gas,Oil & Gas,Neuquén,Argentina,1250,1.49,0.213,0.75,partner_referral,A,https://sur-logística-corp.com.ar
ACC00527,Pampa Solutions Argentina,Minería,Mining,Río Negro,Argentina,1100,1.31,0.207,0.72,website_form,C,https://patagonia-logística-s-r-l.com.ar
ACC00528,Litoral Operaciones Servicios,Oil & Gas,Oil & Gas,Chubut,Argentina,506,1.27,0.225,0.75,public_directory,A,https://sur-operaciones-servicios.com.ar
ACC00529,Litoral Energía Argentina,Minería,Mining,Santa Cruz,Argentina,500,1.22,0.15,0.72,industry_event,A,https://norte-logística-corp.com.ar
ACC00530,Pampa Infraestructura Group,Oil & Gas,Oil & Gas,Neuquén,Argentina,4589,1.28,0.203,0.75,outbound_research,B,https://patagonia-tecnología-s-a.com.ar
ACC00531,Cumbre Oil Corp.,Energía,Utilities,Santa Fe,Argentina,355,1.07,0.263,0.68,industry_event,B,https://norte-operaciones-argentina.com.ar
ACC00532,Aconcagua Infraestructura Servicios,Energía,Utilities,Córdoba,Argentina,1777,1.24,0.219,0.68,website_form,B,https://austral-servicios-servicios.com.ar
ACC00533,Austral Tecnología Corp.,Energía,Energy,Mendoza,Argentina,1177,1.18,0.186,0.68,outbound_research,B,https://norte-operaciones-corp.com.ar
ACC00534,Pampa Operaciones Group,Minería,Mining,Catamarca,Argentina,2696,1.33,0.116,0.72,public_directory,B,https://pampa-energía-s-r-l.com.ar
ACC00535,Litoral Minera Servicios,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2743,1.34,0.263,0.75,outbound_research,A,https://delta-industrial-group.com.ar
ACC00536,Austral Servicios Argentina,Construcción,Construction,Córdoba,Argentina,694,1.19,0.287,0.52,website_form,A,https://patagonia-logística-servicios.com.ar
ACC00537,Sur Energía Corp.,Minería,Mining,Catamarca,Argentina,1767,1.18,0.16,0.72,public_directory,C,https://austral-tecnología-servicios.com.ar
ACC00538,Cumbre Energía Group,Minería,Mining,Catamarca,Argentina,1075,1.39,0.183,0.72,outbound_research,C,https://pampa-servicios-s-a.com.ar
ACC00539,Aconcagua Infraestructura Servicios,Oil & Gas,Oil & Gas,Chubut,Argentina,3800,1.37,0.167,0.75,website_form,B,https://aconcagua-minera-argentina.com.ar
ACC00540,Sur Minera Argentina,Minería,Mining,Salta,Argentina,693,1.39,0.083,0.72,public_directory,A,https://andes-solutions-group.com.ar
ACC00541,Patagonia Oil S.R.L.,Energía,Utilities,Santa Fe,Argentina,1566,1.14,0.284,0.68,partner_referral,C,https://norte-infraestructura-s-a.com.ar
ACC00542,Pampa Servicios Corp.,Servicios,Services,Buenos Aires,Argentina,162,1.06,0.387,0.45,partner_referral,C,https://norte-energía-corp.com.ar
ACC00543,Aconcagua Energía S.R.L.,Energía,Utilities,Mendoza,Argentina,1442,1.18,0.183,0.68,public_directory,C,https://austral-logística-corp.com.ar
ACC00544,Delta Minera Argentina,Construcción,Construction,Buenos Aires,Argentina,676,0.9,0.224,0.52,industry_event,B,https://patagonia-energía-s-r-l.com.ar
ACC00545,Delta Tecnología Argentina,Minería,Mining,Río Negro,Argentina,2759,1.38,0.125,0.72,partner_referral,C,https://delta-infraestructura-s-r-l.com.ar
ACC00546,Pampa Energía Corp.,Construcción,Construction,Córdoba,Argentina,308,0.95,0.373,0.52,public_directory,B,https://andes-oil-argentina.com.ar
ACC00547,Litoral Solutions Group,Construcción,Construction,CABA,Argentina,111,0.91,0.316,0.52,public_directory,B,https://patagonia-logística-s-r-l.com.ar
ACC00548,Austral Operaciones Corp.,Servicios,Services,CABA,Argentina,17,0.84,0.373,0.45,outbound_research,C,https://norte-infraestructura-argentina.com.ar
ACC00549,Pampa Tecnología S.R.L.,Energía,Utilities,Córdoba,Argentina,1846,1.25,0.154,0.68,outbound_research,B,https://delta-industrial-group.com.ar
ACC00550,Litoral Solutions Group,Servicios,Services,Buenos Aires,Argentina,326,0.83,0.307,0.45,industry_event,C,https://aconcagua-solutions-argentina.com.ar
ACC00551,Norte Energía S.A.,Minería,Mining,San Juan,Argentina,2546,1.12,0.21,0.72,partner_referral,C,https://cumbre-tecnología-argentina.com.ar
ACC00552,Norte Oil Servicios,Construcción,Construction,Buenos Aires,Argentina,25,0.99,0.267,0.52,industry_event,A,https://austral-industrial-servicios.com.ar
ACC00553,Litoral Logística Corp.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4326,1.19,0.228,0.75,partner_referral,A,https://patagonia-logística-s-a.com.ar
ACC00554,Sur Operaciones Group,Servicios,Services,Santa Fe,Argentina,153,0.98,0.386,0.45,industry_event,B,https://aconcagua-servicios-group.com.ar
ACC00555,Austral Minera S.A.,Construcción,Construction,Mendoza,Argentina,174,0.94,0.231,0.52,website_form,B,https://delta-minera-corp.com.ar
ACC00556,Litoral Logística Argentina,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,534,1.36,0.12,0.75,outbound_research,A,https://patagonia-solutions-group.com.ar
ACC00557,Norte Tecnología Argentina,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4367,1.41,0.275,0.75,public_directory,C,https://delta-operaciones-s-a.com.ar
ACC00558,Patagonia Logística S.A.,Minería,Mining,San Juan,Argentina,2872,1.34,0.175,0.72,partner_referral,B,https://patagonia-logística-s-r-l.com.ar
ACC00559,Litoral Infraestructura Servicios,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,4130,1.3,0.108,0.75,public_directory,C,https://sur-tecnología-s-r-l.com.ar
ACC00560,Sur Industrial Argentina,Oil & Gas,Oil & Gas,Neuquén,Argentina,2517,1.4,0.208,0.75,website_form,B,https://delta-solutions-corp.com.ar
ACC00561,Aconcagua Operaciones Group,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,1534,1.2,0.188,0.75,partner_referral,C,https://norte-tecnología-s-r-l.com.ar
ACC00562,Austral Solutions Corp.,Minería,Mining,Catamarca,Argentina,1605,1.41,0.147,0.72,public_directory,B,https://patagonia-operaciones-group.com.ar
ACC00563,Aconcagua Energía S.A.,Construcción,Construction,Mendoza,Argentina,665,1.19,0.329,0.52,outbound_research,C,https://austral-oil-s-a.com.ar
ACC00564,Litoral Infraestructura S.R.L.,Minería,Mining,San Juan,Argentina,424,1.34,0.122,0.72,outbound_research,B,https://norte-tecnología-s-a.com.ar
ACC00565,Patagonia Oil Corp.,Energía,Utilities,Buenos Aires,Argentina,2182,1.03,0.239,0.68,public_directory,C,https://sur-infraestructura-servicios.com.ar
ACC00566,Patagonia Minera S.R.L.,Oil & Gas,Oil & Gas,CABA,Argentina,333,1.53,0.108,0.75,partner_referral,C,https://norte-logística-servicios.com.ar
ACC00567,Norte Logística S.R.L.,Construcción,Construction,Mendoza,Argentina,658,0.96,0.344,0.52,public_directory,B,https://patagonia-operaciones-servicios.com.ar
ACC00568,Andes Servicios Argentina,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,1155,1.36,0.173,0.75,public_directory,C,https://norte-tecnología-servicios.com.ar
ACC00569,Aconcagua Infraestructura S.A.,Minería,Mining,Río Negro,Argentina,2927,1.15,0.107,0.72,website_form,B,https://pampa-industrial-s-r-l.com.ar
ACC00570,Aconcagua Oil S.R.L.,Energía,Energy,Córdoba,Argentina,1070,1.11,0.203,0.68,partner_referral,B,https://patagonia-servicios-s-r-l.com.ar
ACC00571,Litoral Industrial Corp.,Construcción,Construction,Mendoza,Argentina,516,0.96,0.305,0.52,partner_referral,A,https://andes-energía-argentina.com.ar
ACC00572,Litoral Tecnología Servicios,Manufactura,Manufacturing,Mendoza,Argentina,901,0.96,0.22,0.61,public_directory,B,https://cumbre-minera-s-r-l.com.ar
ACC00573,Aconcagua Tecnología Group,Construcción,Construction,Santa Fe,Argentina,39,0.98,0.323,0.52,partner_referral,A,https://cumbre-logística-corp.com.ar
ACC00574,Norte Solutions Corp.,Construcción,Construction,Buenos Aires,Argentina,185,1.03,0.292,0.52,public_directory,C,https://sur-tecnología-argentina.com.ar
ACC00575,Aconcagua Operaciones Argentina,Construcción,Construction,CABA,Argentina,320,1.14,0.356,0.52,outbound_research,B,https://norte-energía-argentina.com.ar
ACC00576,Delta Tecnología Corp.,Energía,Energy,Córdoba,Argentina,897,1.28,0.29,0.68,partner_referral,B,https://pampa-oil-s-a.com.ar
ACC00577,Sur Servicios S.R.L.,Servicios,Services,Córdoba,Argentina,143,1.04,0.271,0.45,website_form,B,https://patagonia-oil-s-r-l.com.ar
ACC00578,Andes Oil Group,Energía,Energy,Santa Fe,Argentina,1535,1.3,0.277,0.68,public_directory,B,https://andes-minera-corp.com.ar
ACC00579,Cumbre Tecnología S.A.,Servicios,Services,CABA,Argentina,64,0.95,0.225,0.45,website_form,C,https://sur-servicios-argentina.com.ar
ACC00580,Litoral Energía S.R.L.,Minería,Mining,San Juan,Argentina,2172,1.22,0.099,0.72,outbound_research,B,https://aconcagua-industrial-s-r-l.com.ar
ACC00581,Norte Oil S.R.L.,Manufactura,Manufacturing,Mendoza,Argentina,749,1.04,0.283,0.61,partner_referral,B,https://pampa-servicios-servicios.com.ar
ACC00582,Aconcagua Operaciones Corp.,Energía,Utilities,Córdoba,Argentina,645,1.33,0.213,0.68,industry_event,C,https://litoral-servicios-s-a.com.ar
ACC00583,Patagonia Logística Group,Construcción,Construction,Santa Fe,Argentina,91,1.19,0.216,0.52,website_form,B,https://andes-servicios-servicios.com.ar
ACC00584,Aconcagua Operaciones Argentina,Oil & Gas,Oil & Gas,CABA,Argentina,2622,1.47,0.156,0.75,industry_event,A,https://norte-oil-servicios.com.ar
ACC00585,Pampa Oil Servicios,Servicios,Services,Santa Fe,Argentina,238,1.01,0.42,0.45,partner_referral,C,https://norte-energía-s-a.com.ar
ACC00586,Austral Oil Group,Energía,Energy,Mendoza,Argentina,596,1.03,0.219,0.68,public_directory,B,https://delta-industrial-s-a.com.ar
ACC00587,Norte Operaciones Servicios,Manufactura,Manufacturing,Córdoba,Argentina,544,1.19,0.308,0.61,industry_event,B,https://sur-energía-s-a.com.ar
ACC00588,Norte Tecnología Argentina,Construcción,Construction,Buenos Aires,Argentina,479,1.04,0.396,0.52,public_directory,B,https://austral-tecnología-s-r-l.com.ar
ACC00589,Cumbre Servicios Argentina,Minería,Mining,Salta,Argentina,2831,1.28,0.115,0.72,industry_event,B,https://pampa-logística-corp.com.ar
ACC00590,Patagonia Energía S.A.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,3575,1.55,0.186,0.75,partner_referral,A,https://austral-operaciones-servicios.com.ar
ACC00591,Cumbre Minera Argentina,Energía,Utilities,Mendoza,Argentina,1160,1.35,0.244,0.68,partner_referral,C,https://aconcagua-servicios-s-r-l.com.ar
ACC00592,Delta Oil Servicios,Energía,Energy,Mendoza,Argentina,1954,1.24,0.202,0.68,website_form,C,https://austral-logística-s-a.com.ar
ACC00593,Patagonia Logística Servicios,Construcción,Construction,Mendoza,Argentina,132,0.91,0.214,0.52,industry_event,B,https://sur-infraestructura-group.com.ar
ACC00594,Cumbre Operaciones S.A.,Energía,Utilities,Córdoba,Argentina,662,1.31,0.159,0.68,partner_referral,A,https://austral-logística-s-a.com.ar
ACC00595,Cumbre Infraestructura Servicios,Manufactura,Manufacturing,Mendoza,Argentina,1035,1.25,0.296,0.61,partner_referral,C,https://cumbre-servicios-s-r-l.com.ar
ACC00596,Litoral Servicios Argentina,Energía,Utilities,Mendoza,Argentina,1922,1.03,0.232,0.68,public_directory,B,https://pampa-operaciones-group.com.ar
ACC00597,Patagonia Servicios Argentina,Energía,Energy,Mendoza,Argentina,1216,1.2,0.263,0.68,industry_event,B,https://patagonia-oil-s-a.com.ar
ACC00598,Cumbre Industrial Servicios,Oil & Gas,Oil & Gas,CABA,Argentina,4638,1.49,0.19,0.75,website_form,A,https://austral-servicios-s-a.com.ar
ACC00599,Cumbre Minera S.A.,Minería,Mining,Jujuy,Argentina,1104,1.24,0.086,0.72,website_form,B,https://delta-operaciones-s-a.com.ar
ACC00600,Norte Energía S.A.,Manufactura,Manufacturing,Córdoba,Argentina,832,1.13,0.197,0.61,outbound_research,B,https://patagonia-servicios-group.com.ar
ACC00601,Cumbre Logística S.R.L.,Servicios,Services,Buenos Aires,Argentina,40,1.01,0.26,0.45,website_form,B,https://aconcagua-logística-group.com.ar
ACC00602,Pampa Solutions Servicios,Minería,Mining,Catamarca,Argentina,312,1.27,0.185,0.72,partner_referral,C,https://norte-industrial-group.com.ar
ACC00603,Litoral Industrial Corp.,Energía,Energy,Mendoza,Argentina,348,1.32,0.123,0.68,public_directory,C,https://patagonia-solutions-servicios.com.ar
ACC00604,Cumbre Operaciones Corp.,Construcción,Construction,CABA,Argentina,331,1.15,0.29,0.52,outbound_research,B,https://delta-solutions-servicios.com.ar
ACC00605,Andes Minera Servicios,Servicios,Services,Santa Fe,Argentina,31,1.0,0.225,0.45,website_form,C,https://litoral-infraestructura-servicios.com.ar
ACC00606,Sur Solutions Servicios,Minería,Mining,Río Negro,Argentina,1657,1.12,0.183,0.72,public_directory,A,https://patagonia-operaciones-argentina.com.ar
ACC00607,Norte Operaciones S.R.L.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4758,1.55,0.27,0.75,industry_event,C,https://litoral-infraestructura-s-r-l.com.ar
ACC00608,Pampa Minera Servicios,Construcción,Construction,Córdoba,Argentina,369,0.9,0.332,0.52,website_form,B,https://andes-industrial-argentina.com.ar
ACC00609,Aconcagua Oil S.A.,Oil & Gas,Oil & Gas,CABA,Argentina,4205,1.39,0.261,0.75,partner_referral,B,https://sur-operaciones-servicios.com.ar
ACC00610,Andes Energía Corp.,Minería,Mining,Jujuy,Argentina,2955,1.43,0.142,0.72,outbound_research,C,https://norte-logística-s-r-l.com.ar
ACC00611,Pampa Solutions Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,2683,1.17,0.189,0.75,public_directory,A,https://pampa-operaciones-s-a.com.ar
ACC00612,Austral Solutions Argentina,Manufactura,Manufacturing,Mendoza,Argentina,399,0.97,0.166,0.61,website_form,A,https://cumbre-solutions-servicios.com.ar
ACC00613,Andes Oil Servicios,Construcción,Construction,Córdoba,Argentina,216,1.1,0.374,0.52,website_form,C,https://andes-logística-corp.com.ar
ACC00614,Patagonia Oil Corp.,Manufactura,Manufacturing,Mendoza,Argentina,611,1.07,0.292,0.61,outbound_research,A,https://aconcagua-oil-corp.com.ar
ACC00615,Sur Energía Servicios,Minería,Mining,San Juan,Argentina,897,1.45,0.112,0.72,partner_referral,C,https://pampa-solutions-s-r-l.com.ar
ACC00616,Patagonia Industrial Corp.,Minería,Mining,Catamarca,Argentina,2664,1.38,0.163,0.72,industry_event,C,https://pampa-energía-corp.com.ar
ACC00617,Sur Oil S.R.L.,Oil & Gas,Oil & Gas,Chubut,Argentina,645,1.5,0.212,0.75,website_form,B,https://cumbre-energía-s-a.com.ar
ACC00618,Sur Energía S.R.L.,Servicios,Services,CABA,Argentina,203,1.08,0.299,0.45,industry_event,B,https://aconcagua-energía-s-a.com.ar
ACC00619,Norte Operaciones Corp.,Construcción,Construction,Santa Fe,Argentina,73,1.09,0.27,0.52,public_directory,C,https://cumbre-industrial-corp.com.ar
ACC00620,Cumbre Energía Group,Minería,Mining,San Juan,Argentina,2640,1.26,0.126,0.72,outbound_research,A,https://andes-tecnología-argentina.com.ar
ACC00621,Delta Oil Group,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4895,1.34,0.23,0.75,partner_referral,A,https://delta-industrial-s-a.com.ar
ACC00622,Austral Logística Group,Oil & Gas,Oil & Gas,CABA,Argentina,3770,1.22,0.156,0.75,industry_event,B,https://andes-oil-servicios.com.ar
ACC00623,Pampa Oil Servicios,Construcción,Construction,CABA,Argentina,78,1.03,0.223,0.52,outbound_research,B,https://pampa-energía-group.com.ar
ACC00624,Cumbre Logística Servicios,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,4028,1.43,0.175,0.75,outbound_research,A,https://andes-minera-s-r-l.com.ar
ACC00625,Pampa Minera Servicios,Manufactura,Manufacturing,Santa Fe,Argentina,1469,1.03,0.287,0.61,industry_event,C,https://aconcagua-solutions-corp.com.ar
ACC00626,Andes Energía Group,Oil & Gas,Oil & Gas,Neuquén,Argentina,3172,1.4,0.126,0.75,partner_referral,A,https://cumbre-logística-s-a.com.ar
ACC00627,Norte Servicios S.R.L.,Servicios,Services,Buenos Aires,Argentina,111,1.02,0.272,0.45,public_directory,B,https://pampa-industrial-s-r-l.com.ar
ACC00628,Delta Operaciones Argentina,Manufactura,Manufacturing,Buenos Aires,Argentina,92,1.06,0.182,0.61,partner_referral,B,https://sur-servicios-servicios.com.ar
ACC00629,Patagonia Energía S.R.L.,Servicios,Services,Santa Fe,Argentina,374,1.04,0.232,0.45,partner_referral,B,https://sur-tecnología-corp.com.ar
ACC00630,Cumbre Tecnología S.R.L.,Servicios,Services,Buenos Aires,Argentina,33,1.04,0.268,0.45,website_form,B,https://norte-servicios-servicios.com.ar
ACC00631,Patagonia Minera Argentina,Servicios,Services,Santa Fe,Argentina,117,0.85,0.285,0.45,public_directory,B,https://austral-minera-s-r-l.com.ar
ACC00632,Litoral Minera Corp.,Minería,Mining,Salta,Argentina,2252,1.3,0.169,0.72,public_directory,B,https://pampa-solutions-s-r-l.com.ar
ACC00633,Pampa Infraestructura Corp.,Energía,Utilities,Córdoba,Argentina,1701,1.2,0.288,0.68,industry_event,B,https://patagonia-servicios-s-a.com.ar
ACC00634,Pampa Tecnología S.A.,Minería,Mining,Santa Cruz,Argentina,1540,1.28,0.127,0.72,partner_referral,B,https://aconcagua-logística-corp.com.ar
ACC00635,Delta Minera S.R.L.,Minería,Mining,San Juan,Argentina,201,1.33,0.13,0.72,website_form,B,https://austral-oil-servicios.com.ar
ACC00636,Patagonia Energía S.A.,Construcción,Construction,Córdoba,Argentina,253,0.91,0.224,0.52,outbound_research,B,https://norte-infraestructura-argentina.com.ar
ACC00637,Cumbre Servicios Argentina,Construcción,Construction,Córdoba,Argentina,215,0.9,0.246,0.52,industry_event,C,https://aconcagua-operaciones-servicios.com.ar
ACC00638,Austral Servicios Corp.,Construcción,Construction,Buenos Aires,Argentina,503,0.97,0.345,0.52,partner_referral,B,https://cumbre-oil-corp.com.ar
ACC00639,Patagonia Logística S.R.L.,Construcción,Construction,Mendoza,Argentina,368,1.13,0.334,0.52,outbound_research,B,https://austral-industrial-group.com.ar
ACC00640,Andes Minera Argentina,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2703,1.3,0.175,0.75,partner_referral,C,https://austral-infraestructura-group.com.ar
ACC00641,Delta Servicios Group,Energía,Utilities,Neuquén,Argentina,211,1.34,0.157,0.68,partner_referral,A,https://aconcagua-solutions-corp.com.ar
ACC00642,Norte Energía S.R.L.,Oil & Gas,Oil & Gas,CABA,Argentina,3898,1.45,0.132,0.75,public_directory,B,https://delta-solutions-s-a.com.ar
ACC00643,Pampa Solutions Group,Manufactura,Manufacturing,Mendoza,Argentina,631,1.1,0.214,0.61,website_form,A,https://aconcagua-operaciones-s-r-l.com.ar
ACC00644,Aconcagua Minera Argentina,Servicios,Services,Buenos Aires,Argentina,284,0.92,0.424,0.45,outbound_research,A,https://pampa-infraestructura-corp.com.ar
ACC00645,Cumbre Tecnología Group,Construcción,Construction,Mendoza,Argentina,182,1.05,0.331,0.52,industry_event,A,https://delta-minera-s-a.com.ar
ACC00646,Sur Tecnología Corp.,Manufactura,Manufacturing,Santa Fe,Argentina,1126,1.1,0.148,0.61,website_form,B,https://litoral-logística-argentina.com.ar
ACC00647,Cumbre Servicios Corp.,Manufactura,Manufacturing,Córdoba,Argentina,850,1.01,0.264,0.61,partner_referral,B,https://delta-tecnología-s-a.com.ar
ACC00648,Delta Infraestructura Argentina,Minería,Mining,Catamarca,Argentina,1081,1.33,0.089,0.72,outbound_research,C,https://aconcagua-oil-s-a.com.ar
ACC00649,Patagonia Oil Group,Servicios,Services,CABA,Argentina,396,0.94,0.248,0.45,public_directory,A,https://andes-energía-argentina.com.ar
ACC00650,Sur Operaciones S.R.L.,Construcción,Construction,Mendoza,Argentina,410,0.91,0.235,0.52,outbound_research,B,https://litoral-minera-corp.com.ar
ACC00651,Litoral Servicios Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,2184,1.53,0.131,0.75,website_form,B,https://delta-infraestructura-s-a.com.ar
ACC00652,Patagonia Industrial Argentina,Energía,Utilities,Mendoza,Argentina,769,1.05,0.184,0.68,outbound_research,C,https://austral-solutions-corp.com.ar
ACC00653,Patagonia Operaciones Argentina,Construcción,Construction,Santa Fe,Argentina,676,1.03,0.312,0.52,website_form,C,https://pampa-solutions-group.com.ar
ACC00654,Andes Operaciones S.A.,Manufactura,Manufacturing,Santa Fe,Argentina,237,1.06,0.178,0.61,website_form,B,https://patagonia-servicios-argentina.com.ar
ACC00655,Patagonia Logística Group,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,4398,1.43,0.268,0.75,partner_referral,C,https://patagonia-solutions-s-r-l.com.ar
ACC00656,Andes Operaciones Argentina,Oil & Gas,Oil & Gas,Chubut,Argentina,1622,1.16,0.138,0.75,outbound_research,A,https://norte-tecnología-group.com.ar
ACC00657,Norte Tecnología Corp.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,3567,1.47,0.242,0.75,public_directory,A,https://patagonia-tecnología-group.com.ar
ACC00658,Delta Logística S.R.L.,Servicios,Services,Santa Fe,Argentina,357,1.09,0.36,0.45,website_form,B,https://cumbre-tecnología-corp.com.ar
ACC00659,Austral Tecnología Argentina,Minería,Mining,Río Negro,Argentina,1052,1.18,0.166,0.72,website_form,B,https://aconcagua-solutions-servicios.com.ar
ACC00660,Litoral Infraestructura S.R.L.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,3268,1.32,0.216,0.75,outbound_research,C,https://cumbre-minera-argentina.com.ar
ACC00661,Sur Industrial Servicios,Manufactura,Manufacturing,Santa Fe,Argentina,619,1.16,0.198,0.61,website_form,B,https://sur-logística-s-r-l.com.ar
ACC00662,Pampa Tecnología Corp.,Oil & Gas,Oil & Gas,Neuquén,Argentina,2234,1.23,0.213,0.75,website_form,C,https://patagonia-solutions-s-a.com.ar
ACC00663,Delta Energía S.R.L.,Construcción,Construction,CABA,Argentina,229,0.97,0.197,0.52,partner_referral,B,https://pampa-solutions-corp.com.ar
ACC00664,Norte Tecnología Corp.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2683,1.27,0.241,0.75,website_form,C,https://sur-operaciones-corp.com.ar
ACC00665,Austral Tecnología Argentina,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,3662,1.49,0.248,0.75,partner_referral,A,https://aconcagua-operaciones-s-a.com.ar
ACC00666,Austral Servicios Servicios,Construcción,Construction,Córdoba,Argentina,629,0.98,0.282,0.52,partner_referral,B,https://austral-tecnología-corp.com.ar
ACC00667,Pampa Servicios S.R.L.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4044,1.16,0.19,0.75,industry_event,B,https://aconcagua-operaciones-argentina.com.ar
ACC00668,Cumbre Energía Corp.,Minería,Mining,San Juan,Argentina,1360,1.45,0.097,0.72,public_directory,A,https://aconcagua-infraestructura-argentina.com.ar
ACC00669,Sur Industrial Argentina,Minería,Mining,Río Negro,Argentina,2101,1.42,0.183,0.72,outbound_research,B,https://sur-industrial-argentina.com.ar
ACC00670,Cumbre Minera Argentina,Construcción,Construction,CABA,Argentina,287,0.98,0.312,0.52,outbound_research,A,https://patagonia-operaciones-corp.com.ar
ACC00671,Pampa Operaciones S.R.L.,Construcción,Construction,Buenos Aires,Argentina,550,0.98,0.246,0.52,public_directory,B,https://aconcagua-tecnología-group.com.ar
ACC00672,Cumbre Logística S.R.L.,Construcción,Construction,Buenos Aires,Argentina,131,1.12,0.385,0.52,partner_referral,B,https://andes-servicios-corp.com.ar
ACC00673,Austral Operaciones Argentina,Oil & Gas,Oil & Gas,Neuquén,Argentina,3622,1.48,0.131,0.75,industry_event,A,https://delta-solutions-corp.com.ar
ACC00674,Cumbre Solutions S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,3891,1.18,0.133,0.75,outbound_research,B,https://aconcagua-minera-argentina.com.ar
ACC00675,Delta Energía Group,Manufactura,Manufacturing,Buenos Aires,Argentina,1828,1.07,0.195,0.61,industry_event,A,https://pampa-minera-corp.com.ar
ACC00676,Andes Infraestructura S.A.,Construcción,Construction,Buenos Aires,Argentina,29,0.93,0.295,0.52,website_form,B,https://austral-infraestructura-corp.com.ar
ACC00677,Sur Logística Argentina,Energía,Utilities,Santa Fe,Argentina,1839,1.35,0.267,0.68,industry_event,B,https://aconcagua-tecnología-s-a.com.ar
ACC00678,Andes Minera Argentina,Servicios,Services,Córdoba,Argentina,61,1.02,0.42,0.45,outbound_research,A,https://patagonia-oil-group.com.ar
ACC00679,Litoral Tecnología Argentina,Servicios,Services,Buenos Aires,Argentina,198,0.95,0.358,0.45,website_form,C,https://sur-industrial-argentina.com.ar
ACC00680,Litoral Solutions Servicios,Minería,Mining,Catamarca,Argentina,1433,1.24,0.166,0.72,website_form,B,https://litoral-energía-argentina.com.ar
ACC00681,Delta Oil Servicios,Minería,Mining,Santa Cruz,Argentina,899,1.14,0.192,0.72,industry_event,C,https://austral-minera-s-r-l.com.ar
ACC00682,Austral Solutions S.R.L.,Manufactura,Manufacturing,Buenos Aires,Argentina,1037,1.01,0.329,0.61,website_form,A,https://andes-servicios-group.com.ar
